chave;ano;tipo_periodo;justica;sigla;dsc_tribunal;eff;target.tbaix;seq_orgao;gt;pib;h1;ai2;apublic2;cn2;cnc1;cnccrim1;cnccrimje;cnce1;cnce2;cncf1;cncf2;cncm1;cncm2;cncncrim1;cncncrimje;cncrim2;cncrimtr;cnelet1;cnelet2;cneletje;cnelettr;cnextfisc1;cnextje;cnextnfisc1;cnncrim2;cnncrimtr;cnpe1;cnpe2;cnpf1;cnpf2;cnpm1;cnpm2;comp;cp2;cpc1;cpccrim1;cpccrimje;cpce1;cpce2;cpcf1;cpcf2;cpcm1;cpcm2;cpcncrim1;cpcncrimje;cpcrim2;cpcrimtr;cpextfisc1;cpextje;cpextnfisc1;cpncrim2;cpncrimtr;cppe1;cppe2;cppf1;cppf2;cppm1;cppm2;dben;dbs;dct;dec2;deccrim2;deccrimtr;decncrim2;decncrimtr;deimpje;dem;denc;depjud;derext1;derextje;derint2;derinttr;dest;dinf1;dinf2;dinf3;dip;dk;dpe;dpea;dpei;dpj;drem;dter;exejud1;exejudcrim1;exejudcrimnpl1;exejudcrimnplje;exejudcrimpl1;exejudje;exejudncrim1;exejudncrimje;exejudp1;exejudpcrim1;exejudpcrimnpl1;exejudpcrimnplje;exejudpcrimpl1;exejudpje;exejudpncrim1;exejudpncrimje;exesusfisc1;exesusje;exesusnfisc1;incex1;incexfisc1;incexje;incexnfisc1;incexp1;incexpfisc1;incexpje;incexpnfisc1;isupje;jg;m2total;m2util;m2util1;m2util2;magaj1;magajje;magajtr;mage1;mage2;mageje;magesub2;magp2;magpacje1;magpactr1;magpactrje;magpae1;magpaeje;magpaetr;mldisparq;mlutilarq;r;ref;ricm;rint2;rintc1;rintcje;rintcp1;rintcpje;rintp2;rintptr;rinttr;rjai1;rjai2;rjap1;rjesp2;rjext2;rjexttr;rjinje;rpai1;rpai2;rpap1;rpesp2;rpext2;rpexttr;rpinje;rsup1;rsup2;rsupje;sajud1;sajud2;sajudacje1;sajudae1;sajudaeje;sajudtr;sentc1;sentccrim1;sentccrimje;sentcncrim1;sentcncrimje;sentex1;sentexje;sentextfisc1;sentextje;sentextnfisc1;sentjud1;sentjudcrimnpl1;sentjudcrimnplje;sentjudcrimpl1;sentjudncrim1;sentjudncrimje;serint1;serintje;tbaix2;tbaixc1;tbaixccrim1;tbaixccrimje;tbaixcncrim1;tbaixcncrimje;tbaixcrim2;tbaixcrimtr;tbaixex1;tbaixexje;tbaixextfisc1;tbaixextje;tbaixextnfisc1;tbaixjud1;tbaixjudcrimnpl1;tbaixjudcrimnplje;tbaixjudcrimpl1;tbaixjudncrim1;tbaixjudncrimje;tbaixncrim2;tbaixncrimtr;tcc;tcefet;tfauxc;tfauxc1;tfauxc2;tfauxe;tfauxe1;tfauxe2;tfauxjl;tfauxjl1;tfauxjl2;tfauxt;tfauxt1;tfauxt2;tfc;tpced;tpefet;tpefet1;tpefet2;tpreqfpj;tpreqfpj1;tpreqfpj2;tpreqpj;tpreqpj1;tpreqpj2;tpsv;tpsv1;tpsv2;ui;vpag;cc;mag2;tbaixjudcrim1;sentjudcrim1;cnext1;cnex1;cpext1;cpex1;tbaixext1;sentext1;exesus1;rp2;rj2;mag1;cn1;cp1;tbaix1;sent1;magaj;cntr;cptr;tbaixtr;dectr;magtr;cncje;cpcje;tbaixcje;magje;sentcje;sajudje;cnexje;cpexje;tbaixjudje;sentjudje;cnje;cpje;tbaixje;sentje;cnnjud1je;cpnjud1je;tbaixnjud1je;sentnjud1je;mag;sajud;cn;cnc;cnex;cnext;exejud;cp;cpc;cpex;cpext;exejudp;tbaix;tbaixc;tbaixex;tbaixext;tbaixjud;sent;sentc;sentex;sentext;sentjud;incex;incexp;exesus;rint;rintp;cnelet;rintinc;rintincp;cnelet1je;cnc1je;cpc1je;tbaixc1je;sentc1je;cnex1je;cpex1je;tbaixex1je;sentex1je;mage;tpreq;tfaux;ts;tpreq1;tfaux1;ts1;tpreq2;tfaux2;ts2;serv;serv2;serv1jetr;servc;drh;dcca;ftt;dinf;dpji;dgovp2;dgovp1;dgovc2;dgovc1;cpfimtru;h2;g1;g2;g3;g4;g5;g5a;g5b;g6;g7;inf1;dpjitb;i;i1;i2;i2a;i5;i6;f1;f2;f3;f4a;f4b;f4c;f4d;inf2;dm2;pm2;procml;eh1;ch;ch2;ch1;chtr;chje;tbaixh;tramh;cm;cm2;cm1;cmtr;cmje;cs;cs2;cs1;cstr;csje;cserv;cnmag;cnmag3;cnmag2;cnmag1;cnmagtr;cnmagje;cnmagtru;cnmag1je;cnserv;cnsajud;cnsajud3;cnsajud2;cnsajud1;cnsajudtr;cnsajudje;cnsajudtru;cnsajud1je;pextfisc1;pexsfisc1;pexsje;pexs1;k;k3;k2;kc1;kex1;k1;ktr;kcje;kexje;kje;kc1je;kex1je;ks;ks2;ksc1;ksex1;ks1;kstr;kscje;ksexje;ksje;kstru;ks1je;ksc1je;ksex1je;kserv;tc;tcex;tc2;tcc1;tcex1;tc1;tctr;tccje;tcexje;tcje;tcjudcrim1;tcjudcrim;sm;sm2;smc1;smex1;sm1;smje;smtr;smcje;smexje;smc1je;smex1je;ipmtru;ipmc1je;ipmex1je;ips;ipsjud;ipsjud3;ipsjud2;ipsjud1;ipsjudc1;ipsjudex1;ipsjudtr;ipsjudtru;ipsjudcje;ipsjudexje;ipsjudje;ipsjud1je;ipsjudc1je;ipsjudex1je;procel;procel2;procel1;proceltr;procelje;procel1je;iad;iad2;iadc1;iadex1;iad1;iadtr;iadcje;iadexje;iadje;iadjudcrim1;iadjudcrim;percp;percp3;percp2;percp1;percpc1;percpex1;percptr;percptru;percpcje;percpexje;percpje;percp1je;percpc1je;percpex1je;rx2;rx1;rxje;impje;rin2;rin1;rintr;rinje;rd2;rd1;rd1ap;rdtr;rdje;a1;a2;scoreacp;ranking;idporte;porte
TJAC_Ano2009;2009;Ano;Estadual;TJAC;TJ - Acre;0,890228886499915;77383,469627512;8;3519085437,46;7386436282;691132;nd;3249;3677;23166;4269;3534;238;0;2449;2813;253;0;18897;24777;1287;18;4031;0;0;0;1490;3734;303;2390;801;9343;nd;0;nd;54;nd;1406;1509;21358;9148;486;59;1326;1070;0;950;0;12210;6796;448;0;3857;3284;2366;1061;68;1256;nd;0;nd;312;nd;538950;16799281;3657339;4176;1391;18;2785;800;7006;85532;2473577;34739961;32133;29285;3718;345;983484;753374;3874769;746067;1097717;6314380;95991542;82339081;13652461;123699007;93488713;1657392;4123;2143;804;9;1339;2793;1980;2784;2322;1911;613;4;1298;2292;411;2288;1054;19;1140;82;16;6;66;72;15;14939;57;8;0;108585;36026;34358;1668;1;0;0;118;9;56;0;9;0;7;3;50;3;0;4476;3900;7541890;14542395;729908;779;32;8;0;0;70;0;16;nd;120;nd;175;15;10;1146;nd;1;nd;37;0;0;nd;1962;1411;706;339;113;0;339;174;10;36957;8573;8470;28384;34240;5415;11243;668;5343;470;4277;420;41;1339;2518;5859;35187;29285;2460;22981;4427;2852;18554;23548;1007;4;3662;12612;768;6941;865;2029;377;0;141;1511;5671;1453;770;0,389546351084813;2590;24;24;0;370;215;0;13;13;0;0;96;22;409;24;1008;610;53;130;31;10;3;2;1;217;68;49;1516;nd;943;9;518;1759;1793;5916;6223;8545;1633;1138;2194;38;310;56;29082;29903;26643;42372;1;819;68;774;818;10;28311;7282;26400;6;42710;174;6527;5576;5671;5900;34838;12858;39012;53953;57004;38147;57955;86148;71;636;68416;55973;12443;5527;6916;44338;30217;14121;9507;4614;68889;52615;16274;8574;7700;101319;84661;16658;6481;10177;88;15011;2213;835;70;4031;923;15081;4031;51477;28640;49381;79667;12443;14121;16274;16658;183;133;407;1741;33;348;1059;11;22;135;1334;113;711;2916;100239833;9971719;1812;5374210;110046546;nd;10965;4139;5019;nd;6,91132;0,0167467777798939;0,0351508962195823;0,810352770253039;0,13580772721967;0,776008994154658;0,665640598068827;0,110368396085831;0,0806127651453176;178,98029175324;0,0434458620997661;1597,44728476244;0,184433113517233;0,0609696891099538;0,117562746481869;0,123463424407279;nd;0,280842682916606;26,4782993697297;10,2730013948131;251,905569413658;142,375117922481;109,530451491177;374,747515669944;0,522007722007722;0,927440633245383;0,331776948934015;0,0502970077166491;0,871313672922252;nd;8898,44487015505;532,025720122929;3611,32171567805;118,501241441577;4636,5961929125;9967,56046601807;16314,3943559262;866,197183098591;408,555555555556;445,696428571429;81,9;5340,83333333333;96,6981132075472;32,5398230088496;73,6253687315634;81,9;184,166666666667;46,1019490254873;963,605633802817;nd;408,555555555556;519,321428571429;81,9;5806,33333333333;nd;1030,96774193548;51,2863568215892;107,572327044025;nd;32,5398230088496;85,787610619469;81,9;200,218390804598;nd;124,600389863548;0,51378879600269;0,230181262284342;-0,0363984674329502;0,424739195230999;1813,49295774648;nd;670,555555555556;795,642857142857;260,982142857143;1056,625;90,3;5933,5;4508;10441,5;1292,85483870968;671,983870967742;202,449685534591;53,4070796460177;131,433628318584;43,1120943952802;174,545722713864;90,3;204,603448275862;155,448275862069;360,051724137931;nd;237,465886939571;156,251461988304;81,2144249512671;96,52023988006;0,389032761587172;0,387366360487878;0,525645969919013;0,48385140598329;0,746767166862596;0,54830889209121;0,12739571589628;0,258281122692664;-0,0420556886722301;0,182069775243207;0,872224962999507;0,87263339070568;1427,02816901408;464;659,946428571429;96,6964285714286;756,642857142857;8992,16666666667;81,8;7118,33333333333;1873,83333333333;1284,95161290323;268,677419354839;nd;796,467741935484;262,483870967742;51,6409295352324;108,316037735849;nd;21,7699115044248;78,5929203539823;67,7905604719764;10,8023598820059;77,4;nd;151,724137931034;72,4827586206897;224,206896551724;127,982456140351;96,2592592592593;31,7231968810916;0,0655447154471545;0;0,161504867983493;0;0;0,0707143358360817;1,00691358746492;0,669023660592875;0,992014158680825;0,618999323867478;0,916133690942851;0,945054945054945;0,932499735085302;1,93228129309024;1,11981169986796;0,241717218852077;0,240706319702602;0,393227734714511;nd;0,290975703817971;0,506959396456726;0,479696343545054;0,590899661157596;0,076662908680947;nd;0,20459079032394;0,460712220110716;0,269582354914458;0,400830513399762;0,357477189610195;0,531584098780304;0,434287473068637;0,0610587246755672;0,0241079050708554;0,00114187838995147;0,209521247982786;0,000909426776934663;0,0463768115942029;0,000273177394570599;0,12258064516129;nd;nd;0;nd;0;0;-0,625769630883207;26;3;Pequeno
TJAL_Ano2009;2009;Ano;Estadual;TJAL;TJ - Alagoas;0,346771750009974;221324,257232005;9;5050139539,87;21234950634;3156108;nd;3038;4665;55534;8204;2107;99;0;39;0;987;0;47330;30164;1312;4;0;0;33182;1336;7062;911;1593;3353;1945;178;0;39;0;17548;0;2050;2974;169887;32796;8094;325;0;45;0;1988;0;137091;41766;889;0;305502;1748;5021;2085;153;498;0;378;0;17548;0;19702,21;12489539,58;20482051,56;4136;1634;2;2502;1662;8037;107062;2415429,79;143068631,21;136474;16850;4970;847;1441988,73;833881,54;2753354,25;3848686,25;956462,58;422478,87;157719546,34;125404656,21;32314890,13;178624075,46;155304117,25;5996837,48;2079;619;286;0;333;3077;1460;3077;9168;1401;422;0;979;1774;7767;1774;4083;54;2247;555;88;143;467;2794;342;251;2452;35;116123;108760;71141;57915;13226;5;1;0;186;15;21;0;15;0;8;4;98;16;0;31782;1651;16483377,25;9428722,15;3715665,14;993;489;531;199;125;110;17;115;1032;112;1533;305;24;12;1071;281;9;654;34;1;1;749;1165;291;1538;947;209;0;947;147;8;51190;10063;2033;41127;21770;66665;1191;63066;115;937;2662;45;0;590;2027;1076;58478;7064;3718;46862;7902;2316;38960;10028;1099;4;8129;3895;5826;150;649;1654;209;0;407;1038;3745;2619;1797;0,796008736404522;1458;63;63;0;330;277;53;0;0;0;331;81;250;245;5;1061;895;166;100;30;70;6;1;5;399;199;200;1653;nd;491;15;616;635;8655;10734;310523;319691;6475;64003;6330;44;441;101;66268;489578;54991;117855;6;1949;153;1801;1664;12;32271;49860;12344;19;23803;147;3988;3522;3745;1076;36259;53382;16239;24994;97371;532018;65831;139111;135;1311;109141;94419;14722;9566;5156;546087;222874;323213;312271;10942;76749;64725;12024;6625;5399;148649;80793;67856;64118;3738;698;3045;6384;2128;451;34518;2826;3496;33182;87805;219747;59206;74993;14722;323213;12024;67856;222;106;724;2285;31;421;1546;75;303;744;1561;441;1125;1958;166134538,04;20904530,43;2420;7435922,04;146309185,33;0;36189;0;3483;nd;31,56108;0,00841179612511079;0,0353701267162606;0,930079204676993;0,0699208074154418;0,882969140267538;0,70205909190602;0,180910048361518;0,1170308670663;56,5963127560907;0,0416288902873295;1906,33344186895;0,16586658021155;0,0922797064592292;0,0527852817472604;0,0735868737523206;nd;0,800948197165269;7,03397982578543;4,27742016432898;72,3992968554942;33,4589310631956;38,9403657922986;46,196137774753;0,50480109739369;1,24016938898972;0,654109966899595;0,0340169522497575;0,0519476433201183;nd;3294,72248731666;147,808630122924;2033,80239206009;61,7532733353865;1051,35819179825;2431,76089031174;20760,6330328366;770,259259259259;311;635,534653465347;162,416666666667;1746,42105263158;79,3173150266972;22,3205741626794;67,7814149947202;243,625;225,727891156463;66,6143497757848;808,451851851852;nd;311;656,118811881188;162,416666666667;1908,36842105263;nd;854,391666666667;69,9173606662396;83,2501906941266;nd;22,3205741626794;69,9767687434002;243,625;246,659863945578;nd;93,717550274223;0,951763828199936;0,013311034172486;0,0149377593360996;0,158753709198813;4900,37037037037;nd;582,8;2238,70297029703;3304,69306930693;5543,39603960396;186,166666666667;4357,21052631579;416;4773,21052631579;2574,13333333333;2847,31666666667;504,614797864226;41,8277511961723;238,763463569166;352,454065469905;591,217529039071;279,25;563,176870748299;53,7687074829932;616,945578231293;nd;594,674588665448;282,354661791591;312,319926873857;423,798846893017;0,882866727307136;0,964419193040082;0,513287079460662;0,792113423327906;0,975398350609064;0,90106792169054;0,143196955280685;0,849703522421497;0,481358189081225;0,818844055733426;0,695049504950495;0,695049504950495;1101,1037037037;275,733333333333;506,831683168317;660,049504950495;1166,88118811881;1315,47368421053;138,666666666667;1252,78947368421;62,6842105263158;624,941666666667;565,466666666667;nd;493,383333333333;100,2;49,1665598975016;58,5423340961098;nd;17,7894736842105;58,0686378035903;49,4846884899683;8,58394931362196;225,125;nd;83,9727891156463;26,4965986394558;110,469387755102;65,109689213894;54,1188299817185;10,9908592321755;0,331951723806318;0;0;0,685479733196511;1;0,340779082067556;0,703209609587598;0,796998928188639;0,843843411243563;0,757313210359605;0,829827367658598;0,924063622370446;0,382510613244089;0,976680040120361;0,447861220662456;0,995153473344103;0,995153473344103;0,83343050052806;nd;0,389317973556748;0,880779928253509;0,753643183199436;0,967514564575925;0,0727878211227403;nd;0,607078934872338;0,468974700399467;0,59550875157573;0,841163338688463;0,714503563625013;0,956435409176321;0,0957867017774852;0,00853642452042147;0,0912759643916914;0,00435485877815105;0,199798792756539;0,00836211908752009;0,135773317591499;0,0751698754246886;0,0997732426303855;0,364522417153996;0,426614481409002;0,0833333333333333;0,699346405228758;0,000650097136687512;3679,31008698055;-0,536172324341259;22;3;Pequeno
TJAM_Ano2009;2009;Ano;Estadual;TJAM;TJ - Amazonas;0,608545814188549;286565,112985837;10;8686970064,25;49614250548;3393369;nd;6085;5425;73488;17253;13244;57;0;370;0;437;0;56235;25478;1831;2;0;0;0;1644;154623;1286;869;3594;2211;58;0;203;0;72;0;1460;1707;382235;72702;14492;78;0;550;0;395;0;309533;13329;550;0;225626;609;3436;1157;115;226;0;508;0;156;0;7013817;15313882;29597851;5159;1671;2;3488;2219;1893;19307;2869815;211187974;9847;3819;8582;2219;1443489;2541741;4199273;1911768;1951123;1069576;241693494;169723256;71970238;261407712;231809862;3875540;13121;8321;1107;646;7214;3103;4800;2457;15156;3671;354;656;3317;3612;11485;2956;5589;91;2539;43;27;57;16;4920;13;83;4907;9;60702;78207;41613;32977;8636;0;1;0;138;19;27;0;19;5;7;5;113;17;0;2505;0;29862500;86097352;2121287;2031;81;32;2;3;799;13;241;27;1;103;584;285;0;64;10;27;22;92;16;0;13;287;1631;74;626;176;0;626;138;14;71835;14175;10864;57660;21932;8125;3559;3150;749;742;4233;834;589;391;3008;2221;19183;12532;6082;116697;31220;12159;85477;23429;2093;2;8741;5189;2958;777;786;4997;521;651;166;4310;3761;3989;2089;0,698231796075422;1897;0;0;0;285;2;285;2;0;2;172;0;172;51;0;1780;1399;381;1;0;1;0;0;0;244;113;131;1644;1361231;387;19;687;1225;155492;168613;229062;244218;3744;3892;8128;135;870;125;242101;626453;125438;79960;1;2213;115;2091;2221;12;38722;27821;35588;26;32796;138;4389;4221;4412;2810;43111;32042;40777;36355;268988;639727;156806;109272;165;954;292850;119848;173002;156778;16224;660317;411878;248439;229671;18768;174388;160458;13930;4521;9409;123695;112011;11684;4641;7043;100;5003;8219;2385;817;1644;2485;5820;0;112210;410056;152285;104631;173002;248439;13930;11684;184;1;459;2484;0;2;1514;1;459;972;2025;513;1512;2142;248963646;30667427;2649;8652782;189437474;0;1223;0;1887;nd;33,93369;0,0052688029973787;0,0300919319471108;0,952395949205967;0,0585823650068901;0,924584405528174;0,649266445513283;0,27531796001489;0,117316458513665;77,0348618143208;0,0331007143354669;1086,29879349497;0,451712530194978;0,114237257085973;0,329360413054684;0,337475273109005;0,00520731002763989;0,807887312827251;5,42233986342187;4,86242433404678;73,2015881561952;52,4552443309289;20,7463438252663;55,9031452223439;0,230890880337375;0,888077858880779;0,532087920518624;0,063657991493043;0;nd;8151,95753836379;159,870618255781;6747,86620612141;65,2154245530032;1179,0052894336;5139,08154403485;28089,1055467295;1676,52121212121;285,526315789474;1831,84;184,416666666667;1538,76923076923;289,964360587002;30,8238636363636;365,782747603834;158,071428571429;289,913043478261;136,605432098765;1774,84848484848;nd;285,526315789474;1936,808;184,416666666667;1658,11538461538;nd;1953,50684931507;144,617283950617;306,970649895178;nd;30,8238636363636;386,742811501597;158,071428571429;312,398550724638;nd;373,314136125654;0,948632742821931;0,0148134993943667;0,0328519855595668;0,163869885116819;5827,10303030303;nd;524,315789473684;3646,448;3342,352;6988,8;215,166666666667;2560,69230769231;336,538461538462;2897,23076923077;3577,97260273973;2921,53424657534;1007,8322851153;56,6022727272727;728,124600638978;667,402555910543;1395,52715654952;184,428571428571;482,449275362319;63,4057971014493;545,855072463768;nd;1242,05235602094;683,748691099476;558,303664921466;474,800987654321;0,817043603062213;0,966946737502996;0,147223780145822;0,743929975006748;0,978826686949381;0,855578352065617;0,10180412371134;0,465187923598275;0,39732868757259;0,457413543038867;0,942711807871915;0,89935309162028;749,666666666667;271,526315789474;574,68;65;639,68;1398,26923076923;185,083333333333;1261,38461538462;136,884615384615;716,650684931507;80,027397260274;nd;1043,04794520548;95,4109589041096;86,1175308641975;182,796645702306;nd;34,5568181818182;200,380191693291;186,416932907348;13,9632587859425;149,357142857143;nd;257,884057971014;37,6014492753623;295,485507246377;217,55890052356;199,325916230366;18,2329842931937;0,00594304223030373;0;0;0,742882964301853;0;0;0,595485743554721;1,12110599078341;1,5879735467015;0,0518406054100218;0,518122601724074;0,94487121554451;0,919064097928826;1,18227386648439;0,945860685207952;0,0825621920442254;0,149213783874205;0,692761079642917;nd;0,239343802579921;0,721259702908512;0,838744149406547;0,591568947099418;0,0493986254295533;nd;0,418090557985062;0,490243902439024;0,426356898593536;0,697774839012532;0,785147798248402;0,589498885965058;0,268036154478225;0,0291459327714025;0,0193768002094789;0,00475435816164818;0,236658121649965;0,004222488661836;0,108607480847228;0,002553463134376;0,155172413793103;0,246153846153846;0,213592233009709;nd;0,203125;0,000232211970854173;1788,84170863823;-0,478426423625537;19;3;Pequeno
TJAP_Ano2009;2009;Ano;Estadual;TJAP;TJ - Amapá;1;92993;11;2384328187,39;7404389145;626609;nd;1411;1654;24759;9160;156;849;671;41;9;449;266;15599;16395;613;17;nd;nd;nd;nd;508;7548;719;1041;883;528;224;113;11;60;57;1190;337;32783;9048;223;1678;575;74;1;888;282;23735;6087;90;0;1340;5083;3196;247;273;940;162;751;3;220;14;7110026,5;4756588,07;19407570,8;1230;294;4;936;22;4930;78006;9048430;24104545,28;18551;8286;1711;883;1218200,86;1060322,58;5765896,72;25646;4230574,62;4756588,07;120431744,04;110278538,15;2468573,46;140308880,59;99012001,46;4877990,73;6283;2131;813;2330;1318;4412;4152;2082;10007;5321;119;911;5202;5112;4686;4201;285;329;148;102;34;3;68;178;7;0;171;25;68370;47298;34337;27249;7088;0;0;0;86;9;0;0;nd;0;6;0;52;5;0;26489;25694;3079032,65;nd;nd;197;126;47;136;1;15;2;45;129;15;938;1;0;0;596;67;1;332;0;0;0;335;742;186;900;566;76;0;566;85;6;19612;5917;70;13695;13362;4603;14302;131;11916;655;3817;314;105;1136;2367;2281;16950;7639;1287;48108;10283;103;37825;13578;533;13;13797;15708;2386;12003;1183;10228;330;407;2166;7732;3298;754;399;0,240274270944272;1208;0;0;0;478;334;31;0;0;0;248;173;8;199;21;632;433;40;238;124;10;20;16;2;71;7;26;1475;523313,6;202;9;2496;1450;1227;7510;4536;14543;3569;786;433;1;16;58;32269;47326;61905;24215;0;900;273;412;26;6;16551;6310;13681;5;13432;85;11960;10195;3705;2386;28511;16505;29389;27734;50085;48712;77361;45746;72;733;63334;43864;19470;8775;10695;64441;39703;24738;9619;15119;92993;63488;29505;15572;13933;53205;34300;18905;12702;6203;105;178;762;415;154;nd;520;332;nd;41310;39093;61789;33044;19470;24738;29505;18905;95;258;726;1666;140;507;1087;12;39;117;940;78;580;1516;125497224,17;24164158,87;1738;6851865,3;137840307,13;471;2612;1804;3979;nd;6,26609;0,0189494201131699;0,0588462952927587;0,894435360344143;0,033900834002798;0,858333011663863;0,785969766748034;0,0175938504364059;0,172221164963967;223,917755075334;0,0488341527007261;1482,26540847161;0,0219446740438142;0,0219446740438142;nd;nd;0,0037297254300616;0,171796291001968;15,1609695998621;11,4904190651587;265,875530035477;97,5089729001658;168,366557135311;192,783697648773;0,331953642384106;0,806779661016949;0,725971499852002;0,0506159536360195;0,969987541998565;nd;8400,61346070676;263,960460191284;4147,08374760018;143,630238314483;3845,93901460081;14840,6741684208;20391,5041118145;731,097222222222;183,777777777778;448,034482758621;150;4819,8;71,8130968622101;21,7631578947368;45,9116607773852;150;283,517647058824;55,9989361702128;879,638888888889;nd;183,777777777778;556,362068965517;150;5702,2;nd;964,761904761905;67,3765957446809;86,4038199181446;nd;21,7631578947368;57,0123674911661;150;335,423529411765;nd;93,3640552995392;0,126566673515513;-0,529739776951673;0,0910600608912261;0,0385617509119333;1786,48611111111;nd;244,777777777778;996,620689655172;385,051724137931;1381,6724137931;203,333333333333;4581,8;4431,6;9013,4;1281,15873015873;706,206349206349;175,480218281037;28,9868421052632;102,127208480565;39,4575971731449;141,58480565371;203,333333333333;269,517647058824;260,682352941176;530,2;nd;192,325652841782;123,983102918587;68,3425499231951;136,837234042553;0,272212874192917;0,332586862106406;0,353591160220994;0,163949810573147;0,37437083390015;0,222250141340536;0,648763853367434;0,40155723721622;0,290995260663507;0,347143237959836;0,665056360708535;0,728513981109137;738,958333333333;136,666666666667;338,137931034483;79,3620689655172;417,5;5546,8;4,33333333333333;2686,4;2860,4;524,507936507937;300,079365079365;nd;980,777777777778;468,333333333333;98,9287234042553;126,866302864939;nd;16,9342105263158;109,372791519435;84,9964664310954;24,3763250883392;68,6666666666667;nd;160,952941176471;184,8;345,752941176471;140,236559139785;94,9139784946236;45,3225806451613;nd;nd;nd;nd;nd;nd;1,4682950705782;0,778113663845224;1,9430510117533;1,83715046604527;1,91840466081998;0,457777777777778;0,826596580267053;1,3133779264214;1,03079513170355;1,17128108869076;0,650750952701188;0,504331833300724;nd;0,16926167754897;0,594585087002952;0,569722984950123;0,659456763252165;0,232736572890026;nd;0,27601592231311;0,460167005190702;0,36664741425271;0,512242097407131;0,486213200999963;0,559581976112921;0,131821403260099;0,0399978437820064;0,108616944243302;0,0050709939148073;0,115137346580947;0,00743362831858407;0,0509626274065685;0,00615263777981411;0,0625;0,373945641986879;0,353944562899787;nd;0,562080536912752;0,000487282057361612;10911,1104372902;-0,621834838305378;25;3;Pequeno
